_IDOBJ;NOM_COMPLET;THEME;LIBTHEME;CATEGORIE;LIBCATEGORIE;TYPE;LIBTYPE;STATUT;COMMUNE;ADRESSE;TELEPHONE;WEB;CODE_POSTAL;LONG_WGS84;LAT_WGS84
3191,000000000000000;Parc relais tram Recteur Schmitt 2;10,000000000000000;DEPLACEMENT;1002,000000000000000;Parc Relais;100203,000000000000000;Libre;;NANTES;Rue Recteur Schmitt;;www.tan.fr;44300;-1,552470384647;47,252027701738
1341,000000000000000;Parc relais tram Recteur Schmitt 1;10,000000000000000;DEPLACEMENT;1002,000000000000000;Parc Relais;100201,000000000000000;Ouvrage;;NANTES;Rue Recteur Schmitt;;www.tan.fr;44300;-1,552903104379;47,251735253868
4032,000000000000000;Station Ecole d'Architecture;10,000000000000000;DEPLACEMENT;1003,000000000000000;Transport partagé;100302,000000000000000;Marguerite;;NANTES;Place François II;;;44200;-1,556570463485;47,206449154202
1044,000000000000000;Parking ouvrage Cité des Congrès;10,000000000000000;DEPLACEMENT;1001,000000000000000;Parking Ouvrage;100101,000000000000000;Souterrain;;NANTES;Avenue Jean Claude Bonduelle;02 51 84 94 51;www.parkings-nantes.fr;44000;-1,543971277166;47,212901670902
3999,000000000000000;100 Station Abonnement Gréneraie;10,000000000000000;DEPLACEMENT;1003,000000000000000;Transport partagé;100301,000000000000000;Bicloo;;NANTES;Côte Saint Sébastien;;www.bicloo.nantesmetropole.fr;44200;-1,534607153787;47,199970710192
3651,000000000000000;Parc en enclos CHU;10,000000000000000;DEPLACEMENT;1005,000000000000000;Parc en Enclos;;;;NANTES;Quai de Tourville;;;44000;-1,557250233992;47,209361971599
3649,000000000000000;Parc relais tram Bignon;10,000000000000000;DEPLACEMENT;1002,000000000000000;Parc Relais;100203,000000000000000;Libre;;ORVAULT;Rue des Verts Prés;;;44700;-1,598200225155;47,248975246611
2374,000000000000000;Bacs de Loire;10,000000000000000;DEPLACEMENT;1004,000000000000000;Transport en commun;100402,000000000000000;Fluvial;;INDRE;Quai Besnard;02 40 86 01 29;;44610;-1,673918470528;47,197769257259
3560,000000000000000;Parc relaisTrentemoult Port;10,000000000000000;DEPLACEMENT;1002,000000000000000;Parc Relais;100203,000000000000000;Libre;;REZE;Quai Surcouf;;;44400;-1,577783932063;47,195252511278
3189,000000000000000;Parc relais tram Le Cardo;10,000000000000000;DEPLACEMENT;1002,000000000000000;Parc Relais;100201,000000000000000;Ouvrage;;ORVAULT;Esplanade du Cardo;;www.tan.fr;44700;-1,584511980791;47,262502093615
3756,000000000000000;70 Station Abonnement et Bonus Foch Cathédrale;10,000000000000000;DEPLACEMENT;1003,000000000000000;Transport partagé;100301,000000000000000;Bicloo;;NANTES;Rue de l'Evêché;;www.bicloo.nantesmetropole.fr;44000;-1,550480136778;47,218694565936
4022,000000000000000;Station Hôtel de Ville;10,000000000000000;DEPLACEMENT;1003,000000000000000;Transport partagé;100302,000000000000000;Marguerite;;NANTES;Rue Fanny Peccot;;;44000;-1,554073833582;47,217649051503
3837,000000000000000;82 Station Accueil Sébilleau;10,000000000000000;DEPLACEMENT;1003,000000000000000;Transport partagé;100301,000000000000000;Bicloo;;NANTES;Rue Docteur Jules Sébilleau;;www.bicloo.nantesmetropole.fr;44200;-1,533136362926;47,206768584698
3997,000000000000000;101 Station Abonnement Pirmil;10,000000000000000;DEPLACEMENT;1003,000000000000000;Transport partagé;100301,000000000000000;Bicloo;;NANTES;Rue Esnoult des Châtelets;;www.bicloo.nantesmetropole.fr;44200;-1,541450633643;47,196629488228
3197,000000000000000;Parc relais tram Pirmil;10,000000000000000;DEPLACEMENT;1002,000000000000000;Parc Relais;100203,000000000000000;Libre;;NANTES;Rue Esnoult des Châtelets;;www.tan.fr;44200;-1,541533594554;47,197358677638
3753,000000000000000;67 Station Accueil Place Waldeck Rousseau;10,000000000000000;DEPLACEMENT;1003,000000000000000;Transport partagé;100301,000000000000000;Bicloo;;NANTES;Place Waldeck Rousseau;;www.bicloo.nantesmetropole.fr;44000;-1,552166139129;47,227786338160
3839,000000000000000;84 Station Accueil Région;10,000000000000000;DEPLACEMENT;1003,000000000000000;Transport partagé;100301,000000000000000;Bicloo;;NANTES;Place Gaston Defferre;;www.bicloo.nantesmetropole.fr;44200;-1,525951275481;47,210753237185
3188,000000000000000;Parc relais Tram Frachon;10,000000000000000;DEPLACEMENT;1002,000000000000000;Parc Relais;100203,000000000000000;Libre;;ST-HERBLAIN;Boulevard Salvador Allende;;www.tan.fr;44800;-1,621633361782;47,218696136551
3776,000000000000000;Parc relais tram Marcel Paul;10,000000000000000;DEPLACEMENT;1002,000000000000000;Parc Relais;100202,000000000000000;Enclos;;ST-HERBLAIN;Boulevard Marcel Paul;;;44800;-1,618008349639;47,245904569813
3190,000000000000000;Parc relais Tram François Mitterrand;10,000000000000000;DEPLACEMENT;1002,000000000000000;Parc Relais;100201,000000000000000;Ouvrage;;ST-HERBLAIN;Rue Virginia Woolf;;www.tan.fr;44800;-1,639484143055;47,221706200870
3198,000000000000000;Parc relais tram Goudy;10,000000000000000;DEPLACEMENT;1002,000000000000000;Parc Relais;100202,000000000000000;Enclos;;NANTES;Rue Gabriel Goudy;;www.tan.fr;44200;-1,541047746943;47,196098946737
3722,000000000000000;37 Station Accueil Feydeau;10,000000000000000;DEPLACEMENT;1003,000000000000000;Transport partagé;100301,000000000000000;Bicloo;;NANTES;Rue Gaston Veil;;www.bicloo.nantesmetropole.fr;44000;-1,556882483425;47,211472898917
3584,000000000000000;Parc relais tram Orvault Morlière;10,000000000000000;DEPLACEMENT;1002,000000000000000;Parc Relais;100201,000000000000000;Ouvrage;;ORVAULT;Avenue de la Morlière;;;44700;-1,603049466762;47,246776647706
3726,000000000000000;41 Station Accueil Chantier Naval;10,000000000000000;DEPLACEMENT;1003,000000000000000;Transport partagé;100301,000000000000000;Bicloo;;NANTES;Rue Mathurin Brissonneau;;www.bicloo.nantesmetropole.fr;44100;-1,569543162242;47,208368839559
3730,000000000000000;45 Station Accueil Prairie au Duc;10,000000000000000;DEPLACEMENT;1003,000000000000000;Transport partagé;100301,000000000000000;Bicloo;;NANTES;Boulevard de la Prairie au Duc;;www.bicloo.nantesmetropole.fr;44200;-1,558882840172;47,204784819206
3558,000000000000000;Parc relais tram Neustrie 2;10,000000000000000;DEPLACEMENT;1002,000000000000000;Parc Relais;100202,000000000000000;Enclos;;BOUGUENAIS;Rue de la Neustrie;;;44340;-1,593399696482;47,176672451111
3562,000000000000000;Parc relais tram Neustrie 1;10,000000000000000;DEPLACEMENT;1002,000000000000000;Parc Relais;100202,000000000000000;Enclos;;BOUGUENAIS;Chemin de la Neustrie;;;44340;-1,593272350857;47,175693308537
3996,000000000000000;102 Station Abonnement Gare Pont Rousseau;10,000000000000000;DEPLACEMENT;1003,000000000000000;Transport partagé;100301,000000000000000;Bicloo;;REZE;Rue de la Gare;;www.bicloo.nantesmetropole.fr;44400;-1,549005454463;47,193149276695
2517,000000000000000;Gare Rezé Pont Rousseau;10,000000000000000;DEPLACEMENT;1004,000000000000000;Transport en commun;100403,000000000000000;Rail;;REZE;Rue de la Gare;08 92 35 35 35;www.sncf.com;44400;-1,549392105427;47,193331595479
3553,000000000000000;Gare St-Sébastien Pas Enchantés;10,000000000000000;DEPLACEMENT;1004,000000000000000;Transport en commun;100403,000000000000000;Rail;;ST-SEBASTIEN;Rue du Docteur Paul Michaux;;;44230;-1,511113063513;47,207008774038
3565,000000000000000;Parc relais TER Gare de Mauves-sur-Loire;10,000000000000000;DEPLACEMENT;1002,000000000000000;Parc Relais;100203,000000000000000;Libre;;MAUVES-SUR-LOIRE;Place de la Gare;;;44470;-1,388904886686;47,293258333932
2519,000000000000000;Gare de Mauves;10,000000000000000;DEPLACEMENT;1004,000000000000000;Transport en commun;100403,000000000000000;Rail;;MAUVES-SUR-LOIRE;Place de la Gare;08 92 35 35 35;www.sncf.com;44470;-1,389303478987;47,293008169788
4014,000000000000000;Aire de Covoiturage Georges Brassens;10,000000000000000;DEPLACEMENT;1006,000000000000000;Aire de covoiturage;;;;LA-MONTAGNE;Rue de la Gaudinière;;www.covoiturage-nantesmetropole.fr;44620;-1,676160055112;47,183363813418
3650,000000000000000;Parc en enclos Bellamy;10,000000000000000;DEPLACEMENT;1005,000000000000000;Parc en Enclos;;;;NANTES;Impasse de la Courtine;;;44000;-1,557693692563;47,222360416101
2532,000000000000000;Port de Trentemoult;10,000000000000000;DEPLACEMENT;1004,000000000000000;Transport en commun;100402,000000000000000;Fluvial;;REZE;Allée Claude Choëmet;02 51 84 94 51;http;44400;-1,578906164935;47,195374526174
3194,000000000000000;Parc relais tram 8 Mai;10,000000000000000;DEPLACEMENT;1002,000000000000000;Parc Relais;100201,000000000000000;Ouvrage;;REZE;Avenue André Malraux;;www.tan.fr;44400;-1,551691451981;47,190177914121
4012,000000000000000;Aire de Covoiturage Le Vélodrôme;10,000000000000000;DEPLACEMENT;1006,000000000000000;Aire de covoiturage;;;;COUERON;Boulevard Francois Blancho;;www.covoiturage-nantesmetropole.fr;44220;-1,735535871464;47,211491147473
3564,000000000000000;Parc relais TER Gare de Thouaré-sur-Loire;10,000000000000000;DEPLACEMENT;1002,000000000000000;Parc Relais;100203,000000000000000;Libre;;THOUARE-SUR-LOIRE;Rue des Ponts;;;44470;-1,441389353678;47,264711990884
3974,000000000000000;51 Station Abonnement Berlin;10,000000000000000;DEPLACEMENT;1003,000000000000000;Transport partagé;100301,000000000000000;Bicloo;;NANTES;Boulevard de Berlin;;http://www.bicloo.nantesmetropole.fr/;44000;-1,530072500615;47,214391469976
3951,000000000000000;Parking ouvrage Les Machines;10,000000000000000;DEPLACEMENT;1001,000000000000000;Parking Ouvrage;100102,000000000000000;Elévation;;NANTES;Rue Arthur III;08 25 88 88 26;www.resaplace.com;44200;-1,562727792363;47,205900622064
4017,000000000000000;Aire de Covoiturage Les 3 Brasseurs;10,000000000000000;DEPLACEMENT;1006,000000000000000;Aire de covoiturage;;;;ST-SEBASTIEN;Rue Marie Curie;;www.covoiturage-nantesmetropole.fr;44230;-1,489449829336;47,190931195993
4035,000000000000000;Station Mairie de Chantenay;10,000000000000000;DEPLACEMENT;1003,000000000000000;Transport partagé;100302,000000000000000;Marguerite;;NANTES;Boulevard de la Liberté;;;44100;-1,587871256676;47,206516834052
3550,000000000000000;Parc en enclos Hôtel Dieu;10,000000000000000;DEPLACEMENT;1005,000000000000000;Parc en Enclos;;;;NANTES;Chaussée de la Madeleine;;;44000;-1,551983112304;47,211057086029
3692,000000000000000;8 Station Abonnement Boucherie;10,000000000000000;DEPLACEMENT;1003,000000000000000;Transport partagé;100301,000000000000000;Bicloo;;NANTES;Rue de la Boucherie;;www.bicloo.nantesmetropole.fr;44000;-1,557090686786;47,216208142635
4020,000000000000000;Station Bretagne;10,000000000000000;DEPLACEMENT;1003,000000000000000;Transport partagé;100302,000000000000000;Marguerite;;NANTES;Place de Bretagne;;;44000;-1,559633543181;47,217489907388
3196,000000000000000;Parc relais tram René Cassin;10,000000000000000;DEPLACEMENT;1002,000000000000000;Parc Relais;100203,000000000000000;Libre;;NANTES;Route de la Chapelle Sur Erdre;;www.tan.fr;44300;-1,574997907503;47,263950926010
4024,000000000000000;Station Commerce;10,000000000000000;DEPLACEMENT;1003,000000000000000;Transport partagé;100302,000000000000000;Marguerite;;NANTES;Place de la Petite Hollande;;;44000;-1,557946066102;47,212392772091
3717,000000000000000;32 Station Accueil Rubens;10,000000000000000;DEPLACEMENT;1003,000000000000000;Transport partagé;100301,000000000000000;Bicloo;;NANTES;Rue Rubens;;www.bicloo.nantesmetropole.fr;44000;-1,560287290723;47,214351440918
2518,000000000000000;Gare de Thouaré s/ Loire;10,000000000000000;DEPLACEMENT;1004,000000000000000;Transport en commun;100403,000000000000000;Rail;;THOUARE-SUR-LOIRE;Place de la République;08 92 35 35 35;www.sncf.com;44470;-1,440963860714;47,265120118465
4010,000000000000000;Aire de Covoiturage Piano'cktail;10,000000000000000;DEPLACEMENT;1006,000000000000000;Aire de covoiturage;;;;BOUGUENAIS;Rue Ginsheim Gustavsburg;;www.covoiturage-nantesmetropole.fr;44340;-1,605392717132;47,174392110639
3192,000000000000000;Parc relais tram La Beaujoire;10,000000000000000;DEPLACEMENT;1002,000000000000000;Parc Relais;100202,000000000000000;Enclos;;NANTES;Rue Colette;;www.tan.fr;44300;-1,527398470576;47,259483303650
677,000000000000000;Parking ouvrage Commerce;10,000000000000000;DEPLACEMENT;1001,000000000000000;Parking Ouvrage;100101,000000000000000;Souterrain;;NANTES;Place du Commerce;02 51 84 94 51;www.parkings-nantes.fr;44000;-1,557713219690;47,213120285802
1658,000000000000000;Service Maritime et Navigation Ecluse Saint Félix;10,000000000000000;DEPLACEMENT;1004,000000000000000;Transport en commun;100402,000000000000000;Fluvial;;NANTES;Quai Ferdinand Favre;02 40 71 02 19;www.equipement.gouv.fr/france.ocean;44000;-1,540898999522;47,212528607285
261,000000000000000;Gare SNCF de Chantenay;10,000000000000000;DEPLACEMENT;1004,000000000000000;Transport en commun;100403,000000000000000;Rail;;NANTES;Rue de la Gare de Chantenay;08 92 35 35 35;www.sncf.com;44100;-1,594354993169;47,197202245403
4013,000000000000000;Aire de Covoiturage Les Ormeaux;10,000000000000000;DEPLACEMENT;1006,000000000000000;Aire de covoiturage;;;;BOUAYE;Esplanade de l'Edit de Nantes;;www.covoiturage-nantesmetropole.fr;44830;-1,682471229521;47,155885783979
4026,000000000000000;Station Baco;10,000000000000000;DEPLACEMENT;1003,000000000000000;Transport partagé;100302,000000000000000;Marguerite;;NANTES;Allée de la Maison Rouge;;;44000;-1,552925281098;47,212548438018
663,000000000000000;Gare Routière;10,000000000000000;DEPLACEMENT;1004,000000000000000;Transport en commun;100404,000000000000000;Route;;NANTES;Allée de la Maison Rouge;02 40 77 62 70;;44000;-1,552760771850;47,212740250147
4029,000000000000000;Station Gare SNCF Sud;10,000000000000000;DEPLACEMENT;1003,000000000000000;Transport partagé;100302,000000000000000;Marguerite;;NANTES;Quai de Malakoff;;;44000;-1,541937685118;47,214976371764
3746,000000000000000;61 Station Accueil LU Lieu Unique;10,000000000000000;DEPLACEMENT;1003,000000000000000;Transport partagé;100301,000000000000000;Bicloo;;NANTES;Quai de Malakoff;;www.bicloo.nantesmetropole.fr;44000;-1,545924211177;47,215602785014
3590,000000000000000;Parc en enclos Gare Sud limité 1h;10,000000000000000;DEPLACEMENT;1005,000000000000000;Parc en Enclos;;;;NANTES;Quai de Malakoff;;;44000;-1,542675138846;47,215202123295
3589,000000000000000;Parc en enclos Gare Sud 2;10,000000000000000;DEPLACEMENT;1005,000000000000000;Parc en Enclos;;;;NANTES;Quai de Malakoff;;;44000;-1,541343375842;47,214234036616
2109,000000000000000;Aéroport Nantes Atlantique;10,000000000000000;DEPLACEMENT;1004,000000000000000;Transport en commun;100401,000000000000000;Aérien;Public;BOUGUENAIS;Rue Clément Ader;02 40 84 80 00;www.nantes.aeroport.fr;44340;-1,601782069837;47,157519148192
4019,000000000000000;Aire de Covoiturage La Croix de Mauves;10,000000000000000;DEPLACEMENT;1006,000000000000000;Aire de covoiturage;;;;MAUVES-SUR-LOIRE;RD 723;;www.covoiturage-nantesmetropole.fr;44470;-1,398172258665;47,300266258230
4033,000000000000000;Station Mangin;10,000000000000000;DEPLACEMENT;1003,000000000000000;Transport partagé;100302,000000000000000;Marguerite;;NANTES;Boulevard Victor Hugo;;;44200;-1,545448454408;47,201061862619
3835,000000000000000;80 Station Accueil Victor-Hugo;10,000000000000000;DEPLACEMENT;1003,000000000000000;Transport partagé;100301,000000000000000;Bicloo;;NANTES;Boulevard Victor Hugo;;www.bicloo.nantesmetropole.fr;44200;-1,551567325067;47,204014359992
3552,000000000000000;Parc relais TER Gare des Pas Enchantés;10,000000000000000;DEPLACEMENT;1002,000000000000000;Parc Relais;100203,000000000000000;Libre;;ST-SEBASTIEN;Rue de la Loire;;;44230;-1,512996443075;47,208229054565
3561,000000000000000;Parc relais Gare de Basse-Indre - Saint-Herblain;10,000000000000000;DEPLACEMENT;1002,000000000000000;Parc Relais;100203,000000000000000;Libre;;ST-HERBLAIN;Rue de la Gare;;;44800;-1,661038096461;47,204157974131
1805,000000000000000;Gare de Basse Indre St-Herblain;10,000000000000000;DEPLACEMENT;1004,000000000000000;Transport en commun;100403,000000000000000;Rail;Public;ST-HERBLAIN;Rue de la Gare;08 92 35 35 35;www.sncf.fr;44800;-1,660312841280;47,204083239044
3777,000000000000000;Parc relais Grande Ouche;10,000000000000000;DEPLACEMENT;1002,000000000000000;Parc Relais;100203,000000000000000;Libre;;BOUGUENAIS;Impasse de la Boisselée;;;44340;-1,579472035256;47,181994835047
3627,000000000000000;Parc relais busway Porte de Vertou;10,000000000000000;DEPLACEMENT;1002,000000000000000;Parc Relais;100202,000000000000000;Enclos;;VERTOU;Boulevard Auguste Priou;;;44120;-1,505160177649;47,180175295986
3834,000000000000000;89 Station Accueil Saint-Aignan;10,000000000000000;DEPLACEMENT;1003,000000000000000;Transport partagé;100301,000000000000000;Bicloo;;NANTES;65 Boulevard Saint Aignan;;www.bicloo.nantesmetropole.fr;44100;-1,578715096614;47,207444063946
3757,000000000000000;71 Station Abonnement et Bonus Marché Talensac Nord;10,000000000000000;DEPLACEMENT;1003,000000000000000;Transport partagé;100301,000000000000000;Bicloo;;NANTES;17 Rue de Bel Air;;www.bicloo.nantesmetropole.fr;44000;-1,559069342877;47,221910341954
3685,000000000000000;1 Station Abonnement Préfecture;10,000000000000000;DEPLACEMENT;1003,000000000000000;Transport partagé;100301,000000000000000;Bicloo;;NANTES;5 Quai Ceineray;;www.bicloo.nantesmetropole.fr;44000;-1,554176048615;47,220195066995
282,000000000000000;Gare Fluviale Bateaux Nantais;10,000000000000000;DEPLACEMENT;1004,000000000000000;Transport en commun;100402,000000000000000;Fluvial;;NANTES;15 Place Waldeck Rousseau;02 40 14 51 14;www.bateaux-nantais.fr;44000;-1,551636739169;47,227968476642
